acct_id;alpha;acct_num;owner_name;last_visit_dt;last_full_insp_dt;last_insp_stat;prem_addr;bin;number;street;communitydistrict;citycouncildistrict;bbl;cent_latitude;cent_longitude;zipcode;borough;census_tract;nta
1575;N;38207239;RUDIN MGMT A/A/F STATE;06/25/2018 00:00:00;06/25/2018 00:00:00;APPROVAL;24 STATE ST;1000021;24;STATE ST;101;1;1000090029;40.703372;-74.013771;10004;MN;9;Battery Park City-Lower Manhattan
1576;N;38241378;RUDIN MGMTAAF1 WHITEHALL;07/18/2018 00:00:00;07/18/2018 00:00:00;APPROVAL;24 STATE ST;1000021;24;STATE ST;101;1;1000090029;40.703372;-74.013771;10004;MN;9;Battery Park City-Lower Manhattan
1577;N;38241519;RUDIN MGMT AAF STATE WHI;07/18/2018 00:00:00;07/18/2018 00:00:00;APPROVAL;24 STATE ST;1000021;24;STATE ST;101;1;1000090029;40.703372;-74.013771;10004;MN;9;Battery Park City-Lower Manhattan
1578;N;38241568;RUDIN MGMT AAF STATE WHI;09/05/2018 00:00:00;09/05/2018 00:00:00;APPROVAL;24 STATE ST;1000021;24;STATE ST;101;1;1000090029;40.703372;-74.013771;10004;MN;9;Battery Park City-Lower Manhattan
1579;N;38259420;RUDIN MGMT;07/26/2018 00:00:00;07/26/2018 00:00:00;APPROVAL;24 STATE ST;1000021;24;STATE ST;101;1;1000090029;40.703372;-74.013771;10004;MN;9;Battery Park City-Lower Manhattan
1580;N;38259438;RUDIN MGMT;07/26/2018 00:00:00;07/26/2018 00:00:00;APPROVAL;24 STATE ST;1000021;24;STATE ST;101;1;1000090029;40.703372;-74.013771;10004;MN;9;Battery Park City-Lower Manhattan
1581;AA;38262077;RUDIN MANAGEMENT;08/01/2018 00:00:00;08/01/2018 00:00:00;NOT APPROVAL(W/REASON);24 STATE ST;1000021;24;STATE ST;101;1;1000090029;40.703372;-74.013771;10004;MN;9;Battery Park City-Lower Manhattan
1582;A;38267357;PENAVA MECHANICAL CORP;08/04/2018 00:00:00;08/04/2018 00:00:00;APPROVAL;1 BATTERY PARK PLZ;1000021;1;BATTERY PARK PLZ;101;1;1000090029;40.703372;-74.013771;10004;MN;9;Battery Park City-Lower Manhattan
1583;AA;38316931;RUDIN MANAGEMENT;09/24/2018 00:00:00;09/24/2018 00:00:00;NOT APPROVAL(W/REASON);24 STATE ST;1000021;24;STATE ST;101;1;1000090029;40.703372;-74.013771;10004;MN;9;Battery Park City-Lower Manhattan
1584;B;38324810;SEWARD & KISSEL LLP;09/27/2018 00:00:00;09/27/2018 00:00:00;APPROVAL;1 BATTERY PARK PLZ;1000021;1;BATTERY PARK PLZ;101;1;1000090029;40.703372;-74.013771;10004;MN;9;Battery Park City-Lower Manhattan
1585;B;38327029;WALDEN MACHT & HARAN LLC;09/25/2018 00:00:00;09/25/2018 00:00:00;APPROVAL;1 BATTERY PARK PLZ;1000021;1;BATTERY PARK PLZ;101;1;1000090029;40.703372;-74.013771;10004;MN;9;Battery Park City-Lower Manhattan
1586;N;38343349;RUDIN MGMT A/A/F THE STA;10/12/2018 00:00:00;10/12/2018 00:00:00;APPROVAL;24 STATE ST;1000021;24;STATE ST;101;1;1000090029;40.703372;-74.013771;10004;MN;9;Battery Park City-Lower Manhattan
1587;P;38400305;STATE WHITEHALL CO.;12/10/2018 00:00:00;12/10/2018 00:00:00;APPROVAL;24 STATE ST;1000021;24;STATE ST;101;1;1000090029;40.703372;-74.013771;10004;MN;9;Battery Park City-Lower Manhattan
1588;R;84002997;STATE WHITEHALL CO.;12/10/2018 00:00:00;12/10/2018 00:00:00;NOV(HOLD);24 STATE ST;1000021;24;STATE ST;101;1;1000090029;40.703372;-74.013771;10004;MN;9;Battery Park City-Lower Manhattan
1589;S;85005718;STATE WHITEHALL CO.;11/14/2018 00:00:00;11/14/2018 00:00:00;APPROVAL;24 STATE ST;1000021;24;STATE ST;101;1;1000090029;40.703372;-74.013771;10004;MN;9;Battery Park City-Lower Manhattan
1591;G;87013454;STATE WHITE CO;03/28/2014 00:00:00;10/09/2013 00:00:00;NOT APPROVAL(W/REASON);1 BATTERY PARK PLZ;1000021;1;BATTERY PARK PLZ;101;1;1000090029;40.703372;-74.013771;10004;MN;9;Battery Park City-Lower Manhattan
1592;B;89049100;RUDIN MANAGEMENT CO INC;08/28/2018 00:00:00;08/15/2018 00:00:00;APPROVAL;1 BATTERY PARK PLZ;1000021;1;BATTERY PARK PLZ;101;1;1000090029;40.703372;-74.013771;10004;MN;9;Battery Park City-Lower Manhattan
1593;P;94051935;SEWARD & KISSEL LLP;02/23/2018 00:00:00;02/23/2018 00:00:00;APPROVAL;24 STATE ST;1000021;24;STATE ST;101;1;1000090029;40.703372;-74.013771;10004;MN;9;Battery Park City-Lower Manhattan
1594;P;94051950;A F H U;12/10/2018 00:00:00;12/10/2018 00:00:00;APPROVAL;24 STATE ST;1000021;24;STATE ST;101;1;1000090029;40.703372;-74.013771;10004;MN;9;Battery Park City-Lower Manhattan
1595;P;94052289;PARTNERSHIP FOR N.Y.C.;12/10/2018 00:00:00;12/10/2018 00:00:00;APPROVAL;24 STATE ST;1000021;24;STATE ST;101;1;1000090029;40.703372;-74.013771;10004;MN;9;Battery Park City-Lower Manhattan
1596;P;94052354;ABEL NOSER CORP;12/10/2018 00:00:00;12/10/2018 00:00:00;APPROVAL;24 STATE ST;1000021;24;STATE ST;101;1;1000090029;40.703372;-74.013771;10004;MN;9;Battery Park City-Lower Manhattan
1597;P;94053741;STATE WHITEHALL CO.;12/10/2018 00:00:00;12/10/2018 00:00:00;APPROVAL;24 STATE ST;1000021;24;STATE ST;101;1;1000090029;40.703372;-74.013771;10004;MN;9;Battery Park City-Lower Manhattan
1599;AA;35127497;VENDOR AS AGENT FOR TENA;05/13/2015 00:00:00;05/13/2015 00:00:00;NOT APPROVAL(W/REASON);100 BROAD ST;1000022;100;BROAD ST;101;1;1000100001;40.703438;-74.012111;10004;MN;9;Battery Park City-Lower Manhattan
1600;AA;36037281;RESTAURANT;02/05/2016 00:00:00;02/05/2016 00:00:00;NOT APPROVAL(W/REASON);100 BROAD ST;1000022;100;BROAD ST;101;1;1000100001;40.703438;-74.012111;10004;MN;9;Battery Park City-Lower Manhattan
1601;AA;36080182;BON JOUR CAPITAL;03/18/2016 00:00:00;03/18/2016 00:00:00;NOT APPROVAL(W/REASON);100 BROAD ST;1000022;100;BROAD ST;101;1;1000100001;40.703438;-74.012111;10004;MN;9;Battery Park City-Lower Manhattan
1602;G;36196004;ESSEN;06/24/2016 00:00:00;06/07/2016 00:00:00;APPROVAL;100 BROAD ST;1000022;100;BROAD ST;101;1;1000100001;40.703438;-74.012111;10004;MN;9;Battery Park City-Lower Manhattan
1603;G;36196053;ESSEN;06/24/2016 00:00:00;06/07/2016 00:00:00;APPROVAL;100 BROAD ST;1000022;100;BROAD ST;101;1;1000100001;40.703438;-74.012111;10004;MN;9;Battery Park City-Lower Manhattan
1604;AA;36301463;100 BROAD STREET, LLC;09/16/2016 00:00:00;09/16/2016 00:00:00;NOT APPROVAL(W/REASON);100 BROAD ST;1000022;100;BROAD ST;101;1;1000100001;40.703438;-74.012111;10004;MN;9;Battery Park City-Lower Manhattan
1605;AA;36362044;100 BROAD LLCC/O BONJOOU;11/07/2016 00:00:00;11/07/2016 00:00:00;NOT APPROVAL(W/REASON);100 BROAD ST;1000022;100;BROAD ST;101;1;1000100001;40.703438;-74.012111;10004;MN;9;Battery Park City-Lower Manhattan
1606;T;36379675;ESSEN;12/23/2016 00:00:00;12/23/2016 00:00:00;NOT APPROVAL(W/REASON);100 BROAD ST;1000022;100;BROAD ST;101;1;1000100001;40.703438;-74.012111;10004;MN;9;Battery Park City-Lower Manhattan
1607;N;37202983;100 BROAD STREET LLC;09/20/2018 00:00:00;09/20/2018 00:00:00;NOT APPROVAL(VIO);100 BROAD ST;1000022;100;BROAD ST;101;1;1000100001;40.703438;-74.012111;10004;MN;9;Battery Park City-Lower Manhattan
1608;AA;37303062;CHARLES DAYAN;10/04/2017 00:00:00;10/04/2017 00:00:00;NOT APPROVAL(W/REASON);100 BROAD ST;1000022;100;BROAD ST;101;1;1000100001;40.703438;-74.012111;10004;MN;9;Battery Park City-Lower Manhattan
1609;AA;37381928;100 BROAD ST, LLC;12/18/2017 00:00:00;12/18/2017 00:00:00;NOT APPROVAL(W/REASON);100 BROAD ST;1000022;100;BROAD ST;101;1;1000100001;40.703438;-74.012111;10004;MN;9;Battery Park City-Lower Manhattan
1610;A;38106746;ESSEN;04/02/2018 00:00:00;04/02/2018 00:00:00;NOT APPROVAL(W/REASON);100 BROAD ST;1000022;100;BROAD ST;101;1;1000100001;40.703438;-74.012111;10004;MN;9;Battery Park City-Lower Manhattan
1611;AA;38164265;FRANKLIN BH LLC;05/14/2018 00:00:00;05/14/2018 00:00:00;NOT APPROVAL(W/REASON);100 BROAD ST;1000022;100;BROAD ST;101;1;1000100001;40.703438;-74.012111;10004;MN;9;Battery Park City-Lower Manhattan
1612;AA;38184404;RESTAURANT;05/30/2018 00:00:00;05/30/2018 00:00:00;NOT APPROVAL(W/REASON);100 BROAD ST;1000022;100;BROAD ST;101;1;1000100001;40.703438;-74.012111;10004;MN;9;Battery Park City-Lower Manhattan
1613;G;38229233;AMPIA;07/23/2018 00:00:00;06/28/2018 00:00:00;APPROVAL;100 BROAD ST;1000022;100;BROAD ST;101;1;1000100001;40.703438;-74.012111;10004;MN;9;Battery Park City-Lower Manhattan
1614;G;70052980;FRANKLIN BN LLC;08/09/2018 00:00:00;02/26/2004 00:00:00;NOV(NO HOLD);100 BROAD ST;1000022;100;BROAD ST;101;1;1000100001;40.703438;-74.012111;10004;MN;9;Battery Park City-Lower Manhattan
1615;R;20006573;BROAD FINANCIAL CENTER;11/01/2018 00:00:00;11/01/2018 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1633;AA;26194589;STAWSKI PARTNERS;05/19/2018 00:00:00;05/19/2018 00:00:00;NOT APPROVAL(W/REASON);33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1634;P;27161447;ADPRIME MEDIA;11/07/2017 00:00:00;11/07/2017 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1637;DV;28230217;BROAD FINANCIAL CENTER;09/17/2014 00:00:00;09/17/2014 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1642;P;32184053;MEDLEY GLOBAL ADVISORS;11/01/2018 00:00:00;11/01/2018 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1649;AA;34000588;CAMPBELL AND DAWES LTD;01/13/2014 00:00:00;01/13/2014 00:00:00;NOT APPROVAL(W/REASON);33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1650;AA;34105197;1212 6TH AVE;04/29/2014 00:00:00;04/29/2014 00:00:00;NOT APPROVAL(W/REASON);33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1651;N;34204156;BROAD FINANCIAL CTR;02/14/2015 00:00:00;02/14/2015 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1652;N;35002641;STAWSKI PARTNERS;04/21/2015 00:00:00;04/21/2015 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1653;N;35067420;BROAD FINANCIAL CTR STAW;10/11/2018 00:00:00;10/11/2018 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1654;AA;35264662;BROAD FINANCIAL CENTER L;09/25/2015 00:00:00;09/25/2015 00:00:00;NOT APPROVAL(W/REASON);33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1655;AA;35304971;BROAD FINANCIAL CENTER L;10/23/2015 00:00:00;10/23/2015 00:00:00;NOT APPROVAL(W/REASON);33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1656;AA;35377027;BROAD FINANCIAL CENTER L;12/17/2015 00:00:00;12/17/2015 00:00:00;NOT APPROVAL(W/REASON);33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1657;AA;36030393;BROAD FINANCIAL CENTER L;02/03/2016 00:00:00;02/03/2016 00:00:00;NOT APPROVAL(W/REASON);33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1658;AA;36036622;BROAD FINANCIAL CENTER L;02/05/2016 00:00:00;02/05/2016 00:00:00;NOT APPROVAL(W/REASON);33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1659;S;36101079;ALL STATE INTERIOR DEMO;04/05/2016 00:00:00;04/05/2016 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1660;AA;36104446;BROAD FINANCIAL CEN;04/08/2016 00:00:00;04/08/2016 00:00:00;NOT APPROVAL(W/REASON);33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1661;N;36187177;BROAD FINANCIAL CTR LLC;03/15/2017 00:00:00;03/15/2017 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1662;N;36204188;BROAD FINANCIAL CENTER;12/27/2016 00:00:00;12/27/2016 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1663;N;36204204;BROAD FINANCIAL CENTER;12/28/2016 00:00:00;12/28/2016 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1664;S;37038791;SANCO MP INC;02/04/2017 00:00:00;02/04/2017 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1665;AA;37121563;BROAD FINANCIAL CENTER L;04/24/2017 00:00:00;04/24/2017 00:00:00;NOT APPROVAL(W/REASON);33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1666;AA;37153210;BROAD FINANCIAL CENTER L;05/22/2017 00:00:00;05/22/2017 00:00:00;NOT APPROVAL(W/REASON);33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1667;N;37162617;BROAD FINANCIAL;07/26/2017 00:00:00;07/26/2017 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1668;AA;37203734;BROAD FINANACIAL CENTER;07/06/2017 00:00:00;07/06/2017 00:00:00;NOT APPROVAL(W/REASON);33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1669;AA;37255213;BROAD FINANCIAL CENTER;08/17/2017 00:00:00;08/17/2017 00:00:00;NOT APPROVAL(W/REASON);33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1670;N;37255791;BROAD FINANCIAL CENTER;05/02/2018 00:00:00;05/02/2018 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1671;AA;37320926;BROAD FINANCIAL CENTER L;10/23/2017 00:00:00;10/23/2017 00:00:00;NOT APPROVAL(W/REASON);33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1672;AA;38044996;BROAD FINANCIAL CENTER;02/13/2018 00:00:00;02/13/2018 00:00:00;NOT APPROVAL(W/REASON);33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1673;T;38133955;BROAD FINANCIAL CENTER;12/28/2017 00:00:00;12/28/2017 00:00:00;NOT APPROVAL(VIO);33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1674;AA;38184503;BROAD FINANCIAL CENTER L;05/30/2018 00:00:00;05/30/2018 00:00:00;NOT APPROVAL(W/REASON);33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1675;AA;38221941;BROAD FINANCE CENTER;06/27/2018 00:00:00;06/27/2018 00:00:00;NOT APPROVAL(W/REASON);33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1676;AA;38227906;BROAD FINANCIAL CENTER L;07/05/2018 00:00:00;07/05/2018 00:00:00;NOT APPROVAL(W/REASON);33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1677;N;38241709;BROAD FINANCIAL CTR LLC;06/27/2018 00:00:00;06/27/2018 00:00:00;NOT APPROVAL(VIO);33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1678;AA;38282745;BROAD FINANCIAL CENTER;08/20/2018 00:00:00;08/20/2018 00:00:00;NOT APPROVAL(W/REASON);33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1679;S;38340683;TRI STATE DISMANTLING CO;10/13/2018 00:00:00;10/13/2018 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1680;N;38359121;BROAD FINANCIAL CTR LLC;10/22/2018 00:00:00;10/22/2018 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1681;N;38359139;BROAD FINANCIAL CTR LLC;10/22/2018 00:00:00;10/22/2018 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1682;AA;38362406;BROAD FINANCIAL;11/07/2018 00:00:00;11/07/2018 00:00:00;NOT APPROVAL(W/REASON);33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1683;AA;38362489;BROAD FINIACIAL;11/05/2018 00:00:00;11/05/2018 00:00:00;NOT APPROVAL(W/REASON);33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1684;P;87131025;BROAD FINANCIAL CENTER;12/20/2018 00:00:00;12/20/2018 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1685;S;87131256;BROAD FINANCIAL CENTER;11/01/2018 00:00:00;11/01/2018 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1686;R;87131355;BROAD FINANCIAL CENTER;11/01/2018 00:00:00;11/01/2018 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1688;B;89004196;STAWSKI PARTNERS;03/09/2018 00:00:00;01/08/2018 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1689;P;91011718;FITCH RATINGS;11/05/2018 00:00:00;11/05/2018 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1690;P;91011742;VERIZON BUSINESS;11/07/2018 00:00:00;11/07/2018 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1691;P;91011759;BRIONI;11/05/2018 00:00:00;11/05/2018 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1692;G;93097640;BROAD FINANCIAL CENTER;05/14/2018 00:00:00;06/26/2014 00:00:00;NOT APPROVAL(W/REASON);33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1693;U;97013627;BROAD FINANCIAL CENTER;11/07/2018 00:00:00;11/07/2018 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1694;P;97013833;COGENT COMM.;01/30/2018 00:00:00;01/30/2018 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1695;P;99010977;BROAD FINANCIAL CENTER;11/05/2018 00:00:00;11/05/2018 00:00:00;APPROVAL;33 WHITEHALL ST;1000023;33;WHITEHALL ST;101;1;1000100014;40.70338;-74.01264;10004;MN;9;Battery Park City-Lower Manhattan
1699;P;32179673;FLAVORS CAFE;12/05/2018 00:00:00;12/05/2018 00:00:00;APPROVAL;27 WHITEHALL ST;1000024;27;WHITEHALL ST;101;1;1000100015;40.703482;-74.01287;10004;MN;9;Battery Park City-Lower Manhattan
1700;AA;35019165;MSA TWNS LTD;01/23/2015 00:00:00;01/23/2015 00:00:00;NOT APPROVAL(W/REASON);27 WHITEHALL ST;1000024;27;WHITEHALL ST;101;1;1000100015;40.703482;-74.01287;10004;MN;9;Battery Park City-Lower Manhattan
1701;AA;35120435;KAMALJIT RITIENI;05/06/2015 00:00:00;05/06/2015 00:00:00;NOT APPROVAL(W/REASON);27 WHITEHALL ST;1000024;27;WHITEHALL ST;101;1;1000100015;40.703482;-74.01287;10004;MN;9;Battery Park City-Lower Manhattan
1702;T;35127992;MSA TWINS LTD;07/14/2016 00:00:00;07/14/2016 00:00:00;NOT APPROVAL(W/REASON);27 WHITEHALL ST;1000024;27;WHITEHALL ST;101;1;1000100015;40.703482;-74.01287;10004;MN;9;Battery Park City-Lower Manhattan
1703;AA;36178796;MSA TWINS LTD;06/07/2016 00:00:00;06/07/2016 00:00:00;NOT APPROVAL(W/REASON);27 WHITEHALL ST;1000024;27;WHITEHALL ST;101;1;1000100015;40.703482;-74.01287;10004;MN;9;Battery Park City-Lower Manhattan
1704;AA;37064037;MSA TWINS LTD;03/02/2017 00:00:00;03/02/2017 00:00:00;NOT APPROVAL(W/REASON);27 WHITEHALL ST;1000024;27;WHITEHALL ST;101;1;1000100015;40.703482;-74.01287;10004;MN;9;Battery Park City-Lower Manhattan
1705;N;37282225;MSA TWINS LTD;09/14/2018 00:00:00;09/14/2018 00:00:00;NOT APPROVAL(W/REASON);27 WHITEHALL ST;1000024;27;WHITEHALL ST;101;1;1000100015;40.703482;-74.01287;10004;MN;9;Battery Park City-Lower Manhattan
1706;AA;38064036;MSA TWINS LTD;02/26/2018 00:00:00;02/26/2018 00:00:00;NOT APPROVAL(W/REASON);27 WHITEHALL ST;1000024;27;WHITEHALL ST;101;1;1000100015;40.703482;-74.01287;10004;MN;9;Battery Park City-Lower Manhattan
1707;AA;38295523;MSA TWINS LTD;09/04/2018 00:00:00;09/04/2018 00:00:00;NOT APPROVAL(W/REASON);27 WHITEHALL ST;1000024;27;WHITEHALL ST;101;1;1000100015;40.703482;-74.01287;10004;MN;9;Battery Park City-Lower Manhattan
1708;P;94054541;MSA TWINS LTD.;12/14/2018 00:00:00;12/14/2018 00:00:00;APPROVAL;27 WHITEHALL ST;1000024;27;WHITEHALL ST;101;1;1000100015;40.703482;-74.01287;10004;MN;9;Battery Park City-Lower Manhattan
1709;G;1054162;PRINCETON INTERNATIONAL;10/05/2018 00:00:00;11/18/2015 00:00:00;NOT APPROVAL(W/REASON);90 BROAD ST;1000025;90;BROAD ST;101;1;1000100016;40.703804;-74.011956;10004;MN;9;Battery Park City-Lower Manhattan
1710;P;9002122;BROAD ST PLAZA LLC,;08/20/2018 00:00:00;08/20/2018 00:00:00;APPROVAL;90 BROAD ST;1000025;90;BROAD ST;101;1;1000100016;40.703804;-74.011956;10004;MN;9;Battery Park City-Lower Manhattan
1711;P;9020256;POTBELLY SANDWICH SHOP;08/20/2018 00:00:00;08/20/2018 00:00:00;APPROVAL;90 BROAD ST;1000025;90;BROAD ST;101;1;1000100016;40.703804;-74.011956;10004;MN;9;Battery Park City-Lower Manhattan
1726;AA;27000074;PRINCETON INT'L PROP CP;02/25/2016 00:00:00;02/25/2016 00:00:00;NOT APPROVAL(W/REASON);90 BROAD ST;1000025;90;BROAD ST;101;1;1000100016;40.703804;-74.011956;10004;MN;9;Battery Park City-Lower Manhattan
1738;N;32210312;90 BROAD OWNER LLC;11/03/2017 00:00:00;11/03/2017 00:00:00;APPROVAL;90 BROAD ST;1000025;90;BROAD ST;101;1;1000100016;40.703804;-74.011956;10004;MN;9;Battery Park City-Lower Manhattan
1744;N;33084179;90 BROAD OWNER LLC;04/03/2014 00:00:00;04/03/2014 00:00:00;APPROVAL;90 BROAD ST;1000025;90;BROAD ST;101;1;1000100016;40.703804;-74.011956;10004;MN;9;Battery Park City-Lower Manhattan
1748;N;33182650;90 BROAD OWNER LLC C/O;11/20/2014 00:00:00;11/20/2014 00:00:00;APPROVAL;90 BROAD ST;1000025;90;BROAD ST;101;1;1000100016;40.703804;-74.011956;10004;MN;9;Battery Park City-Lower Manhattan
